shape_code,human_readable_id,description,roof,semitransparency,OOB,categorization,qualities
0xa042,PSX map 0 type 005A section0_dispatch_roots lane 0020 palette 1D offset 00085C40,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:0:0054:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa043,PSX map 0 type 005A section0_constructor_placements lane 0022 palette 1D offset 00085C40,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:0:0054:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa044,PSX map 0 type 005A section0_constructor_placements lane 0020 palette 1D offset 00085C40,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:0:0054:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa045,PSX map 0 type 005B section0_dispatch_roots lane 0020 palette 1D offset 00085C40,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:0:0054:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa046,PSX map 0 type 005B section0_dispatch_roots lane 0030 palette 62 offset 0009A1F0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0030 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:89:0054:section0_dispatch_roots:0030. The drawable bundle bytes are borrowed from map 89 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa047,PSX map 0 type 005B section0_dispatch_roots lane 0022 palette 68 offset 0007856C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0064 using cohort-cc-signature-lane-donor:26:0064:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 26 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa048,PSX map 0 type 005B section0_constructor_placements lane 0030 palette 62 offset 0009A1F0,PSX type-to-art cohort probe for section0_constructor_placements lane 0030 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:89:0054:section0_constructor_placements:0030. The drawable bundle bytes are borrowed from map 89 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa049,PSX map 0 type 005C palette 1D offset 00085C40,PSX type-to-art probe resolved through a donor art-template from type 0054 using cross-map-generic-family-donor:0:0054. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa04a,PSX map 0 type 005D section0_dispatch_roots lane 0022 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 6 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa04b,PSX map 0 type 005D section0_constructor_placements lane 0022 palette 1D offset 00085C40,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:0:0054:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa04c,PSX map 0 type 005D section0_constructor_placements lane 0020 palette 1D offset 00085C40,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:0:0054:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa04d,PSX map 0 type 005E section0_dispatch_roots lane 0022 palette 36 offset 0007710C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:43:0040:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa04e,PSX map 0 type 005E section0_constructor_placements lane 0020 palette 00 offset 0007E3B4,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:45:0054:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa04f,PSX map 0 type 005E section0_constructor_placements lane 0022 palette 35 offset 0009386C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:107:004c:section0_constructor_placements:0022. The drawable bundle bytes are borrowed from map 107 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa050,PSX map 0 type 005F section0_dispatch_roots lane 0030 palette 36 offset 0007710C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0030 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:43:0040:section0_dispatch_roots:0030. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
